Year,MNO,RFNSA ID,Latitude,Longitude,NBIoT700,UMTS900,UMTS2100,LTE700,LTE900,LTE1800,LTE2100,LTE2300,LTE2600,NR900,NR2100,NR2300,NR3500,NR26000,Co_funded,Co_contribution_program,Round
2024,Optus,2626005,-35.988617,149.150416,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2627001,-36.33528,148.66306,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,2627002,-36.45647,148.47033,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2627003,-36.40117,148.66455,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,2627004,-36.446638,148.448694,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2627007,-36.41801,148.61587,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2627008,-36.378021,148.375352,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2627009,-36.42411,148.61593,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2627019,-36.442673,148.44227,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2628001,-36.34001195,148.8509915,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2629005,-36.0211,148.724,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2630001,-36.23484591,149.1409098,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2630003,-36.251975,149.079075,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2630004,-36.131537,149.156598,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2630006,-36.191312,148.88263,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2630024,-36.213306,149.13657,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2631001,-36.530384,149.262153,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2631002,-36.598108,149.382933,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2632003,-36.92192,149.250805,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2633001,-33.240367,151.503687,Y,Y,,Y,,Y,,Y,Y,,,,,,,,
2024,Optus,2640001,-36.08372556,146.8899832,Y,Y,,Y,,,Y,,Y,,,,,,,,
2024,Optus,2640003,-36.077608,146.915313,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2640006,-35.802107,147.253952,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2640007,-36.02001,146.96184,Y,Y,,Y,,Y,Y,,Y,,Y,,,,,,
2024,Optus,2640008,-36.090893,146.914391,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2640009,-36.088949,146.939383,Y,Y,,Y,Y,Y,,,Y,,,,,,,,
2024,Optus,2640012,-36.045147,146.999822,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2640017,-36.069327,146.954583,Y,Y,,Y,,,Y,,,,,,,,,,
2024,Optus,2641001,-36.051584,146.933587,Y,Y,,Y,Y,Y,,,,,,,,,,,
2024,Optus,2641002,-36.040386,146.91904,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2641005,-36.041242,146.965702,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2642003,-35.864868,147.066267,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2642007,-35.607263,146.603544,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2642014,-35.958279,146.888981,Y,Y,,Y,,,Y,,,,,,,,,,
2024,Optus,2643001,-35.9796,146.64048,Y,Y,,Y,,,Y,,Y,,,,,,,,
2024,Optus,2644001,-35.58994,147.508781,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2644003,-35.92861,147.10117,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2644004,-35.68669,147.37391,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2644006,-35.7115,147.3134,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2645001,-35.33066,146.2900603,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2646002,-35.996903,146.390706,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2646004,-35.56240621,146.1612043,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2646008,-35.93988,146.33974,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2646010,-35.79989,146.35209,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2646011,-35.77348,146.04629,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2646014,-35.661684,146.318478,Y,,,Y,,Y,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4
2024,Optus,2647004,-35.97653,146.00547,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2648006,-34.10282,141.916028,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2650003,-35.188608,147.309183,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,2650004,-35.116402,147.369716,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2650005,-35.114737,147.303798,,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2650008,-35.13257,147.37191,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2650009,-35.494222,147.612007,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2650013,-35.2039506,147.7978286,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2650014,-35.107454,147.368365,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2650021,-35.16911,147.364,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,2650024,-35.13724,147.33265,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2650026,-35.14976,147.32594,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2650033,-35.01362,147.39066,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2650038,-35.12922,147.34078,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2650039,-35.118004,147.357727,Y,Y,,Y,,Y,Y,,Y,,Y,,,,,,
2024,Optus,2651001,-35.156888,147.550938,,Y,,Y,,,,,,,,,,,,,
2024,Optus,2651002,-35.14944,147.46722,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2652006,-35.31900035,147.6774562,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2652010,-35.42695,147.62838,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2652011,-33.96137516,145.6954946,Y,Y,,Y,Y,,,,,,,,,,,,
2024,Optus,2652012,-34.77453,146.96958,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2652013,-35.370793,147.214392,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2652018,-34.83091,147.35027,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2652019,-35.182494,147.231125,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2652022,-35.128611,147.427778,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2652023,-34.109175,145.848694,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2652031,-35.67347,147.8706,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5
2024,Optus,2653001,-35.77470353,148.0407263,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2655001,-35.272028,147.116732,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2655002,-35.225613,147.135951,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2656001,-35.1091,146.7906,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2656003,-35.22871473,146.7039228,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2658001,-35.495844,147.135308,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2658002,-35.476497,147.040156,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2659001,-35.76386,146.9029,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2660004,-35.652313,147.087908,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2663003,-34.875226,147.576469,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2663005,-34.85875,147.56216,Y,,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2665001,-34.375417,146.928164,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2665004,-34.28515496,146.5495258,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2665008,-34.35721,147.2114,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2666001,-34.526686,147.781114,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2666003,-34.444246,147.52686,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2666008,-34.4015,147.4775,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,2666009,-34.288686,147.501981,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,2666010,-34.465493,147.745226,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2668003,-34.1667713,147.398147,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2669001,-33.6106597,146.9842977,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2669002,-33.86305,146.70114,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2669006,-33.862366,146.214671,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2671001,-33.929823,147.205116,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2671002,-33.868508,147.382366,,Y,,Y,,,,,,,,,,,,,
2024,Optus,2671003,-34.139613,147.140824,,Y,,Y,,,,,,,,,,,,,
2024,Optus,2672002,-33.363759,146.216892,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2672005,-33.30108,146.3783,,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2675001,-33.50087926,145.5427509,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2678001,-35.061862,147.359026,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,2680002,-34.357162,146.202181,,Y,,Y,,,,,,,,,,,,,
2024,Optus,2680003,-34.277093,146.057762,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2680005,-34.121429,146.235208,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2680006,-34.27633,146.053441,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2680008,-34.299124,146.069476,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2680009,-34.237803,145.962955,,Y,,Y,,,,,,,,,,,,,
2024,Optus,2680012,-34.27664,146.02775,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,,
2024,Optus,2680013,-34.27332,146.09388,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2680014,-34.288904,146.049875,Y,Y,,Y,,Y,Y,,Y,Y,Y,,Y,,,,
2024,Optus,2680015,-34.331601,146.032645,Y,Y,,Y,,,Y,,Y,,,,,,,,
2024,Optus,2680017,-34.24432,146.02111,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2680022,-34.29906,146.0208,Y,,,Y,,Y,Y,,,Y,Y,,,,,,
2024,Optus,2681002,-34.243836,146.209844,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2700001,-35.054961,146.169754,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2700005,-34.746314,146.552299,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2700006,-34.883561,146.438838,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2700007,-34.55309,146.610692,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2701001,-34.80565716,147.1968342,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2701003,-34.625374,147.241854,Y,Y,,Y,,,Y,,,Y,Y,,,,Y,NSW Direct,
2024,Optus,2705002,-34.552527,146.403234,Y,Y,,Y,,Y,Y,,Y,,,,,,,,
2024,Optus,2705003,-34.51346,146.18229,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2705006,-34.59756641,146.4505604,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2706002,-34.648614,146.034013,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2706003,-34.57323,145.9988,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2706005,-34.5491,145.7691,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,2706007,-34.65082,146.21417,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2707002,-34.798211,145.873271,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2710001,-35.5318235,144.9571977,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2710002,-35.628183,145.227204,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2710004,-35.814738,144.879955,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2710008,-35.46736,144.389676,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2710010,-35.307335,145.180252,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2710023,-35.513402,145.005125,,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2711001,-34.509409,144.842368,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2711002,-34.465853,145.42161,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2711003,-34.64333,144.19611,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2711008,-34.452307,144.986672,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2711025,-34.04954,145.43137,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2711027,-34.21017,145.16667,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2712002,-35.658471,145.8174116,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2713003,-35.623832,145.661714,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2713004,-35.59547,145.31921,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2714001,-35.79525781,145.5540226,Y,Y,,Y,Y,Y,,,Y,,,,,,,,
2024,Optus,2715001,-34.639599,143.56545,Y,Y,,Y,Y,,,,Y,,,,,,,,
2024,Optus,2715002,-34.71977,143.89667,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2715014,-34.681971,143.335475,Y,Y,,Y,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2
2024,Optus,2716003,-35.326197,145.788287,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2717002,-34.08878,142.04972,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2720004,-35.36049,148.216278,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2720009,-35.306193,148.213419,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2722001,-35.10914426,148.1219244,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,2722004,-34.99991344,148.1287807,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2722005,-35.06,148.10914,Y,Y,,Y,,Y,,,Y,,,,,,,,
2024,Optus,2722011,-34.78769,148.11034,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2722012,-34.97207,147.998092,,Y,,Y,,,,,,,,,,,,,
2024,Optus,2726003,-34.817709,148.318721,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2727001,-34.89941753,148.218631,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2729002,-35.30454033,148.0945789,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2729003,-35.137483,147.997514,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2730002,-35.489312,148.140561,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2731001,-36.10324,144.75327,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2731003,-35.91829,144.61145,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2733002,-35.08838312,144.0351366,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2733004,-35.2279,144.39443,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2734001,-34.949567,143.48392,Y,Y,,Y,,,,,,,,,,,,,
2024,Optus,2738003,-34.321831,142.391826,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2739002,-34.16047,142.17871,Y,Y,,Y,,,,,Y,,,,,,,,
2024,Optus,2745001,-33.80073648,150.7089119,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2745002,-33.865213,150.653546,Y,Y,,Y,,Y,Y,Y,,,Y,,Y,,,,
2024,Optus,2745003,-33.776616,150.664868,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2745004,-33.838838,150.645279,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2745005,-33.813389,150.690306,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2745007,-33.786022,150.702983,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2745009,-33.80437,150.64341,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2745010,-33.78933037,150.6679658,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2745011,-33.794615,150.681208,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,,,,
2024,Optus,2745013,-33.87514867,150.6996822,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2745014,-33.85825362,150.70127,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2747002,-33.741262,150.71817,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2747003,-33.745402,150.740819,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2747006,-33.76672096,150.7275884,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2747009,-33.763933,150.741894,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2747011,-33.75441685,150.7578673,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2747012,-33.768027,150.758662,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2747018,-33.782294,150.749436,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2748001,-33.782465,150.739247,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2748003,-33.78029712,150.7118325,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2749001,-33.719743,150.722078,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2749002,-33.69466666,150.6987027,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2750002,-33.747957,150.658124,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2750004,-33.742823,150.670785,,,,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,,,
2024,Optus,2750006,-33.748036,150.691946,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2750007,-33.759953,150.64836,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2750008,-33.76528,150.6849,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2750013,-33.752969,150.698746,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2750014,-33.732446,150.692672,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2750015,-33.754569,150.716964,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2750020,-33.75118,150.69293,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,
2024,Optus,2750020,-33.75116,150.69294,,,,,,,Y,,Y,,,,,,,,
2024,Optus,2750024,-33.757466,150.692714,,Y,,,,Y,,Y,Y,,,,,,,,
2024,Optus,2750025,-33.75143196,150.6961393,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2752001,-33.893462,150.607579,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2753001,-33.641671,150.785178,Y,Y,,Y,,Y,Y,Y,,,Y,,Y,,,,
2024,Optus,2753002,-33.68744,150.72879,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2753003,-33.655439,150.738138,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2753004,-33.66259,150.76081,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2753005,-33.60807,150.76144,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2753006,-33.6164,150.752,Y,,,Y,,Y,Y,,Y,,,Y,Y,,,,
2024,Optus,2753007,-33.596426,150.74863,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2753008,-33.646364,150.685344,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2754001,-33.58725,150.71068,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2754006,-33.569873,150.705418,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2754007,-33.582291,150.722177,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2756001,-33.61973912,150.8109086,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2756002,-33.55296669,150.8385165,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2756003,-33.56361,150.799315,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2756004,-33.53954634,150.7735642,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2756007,-33.6152,150.78492,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2756012,-33.36833,150.72137,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2756015,-33.581943,150.869612,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2756017,-33.607751,150.819868,Y,Y,,Y,,Y,Y,Y,,,Y,,Y,,,,
2024,Optus,2756037,-33.467326,151.000275,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2756038,-33.638844,150.799528,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2757001,-33.562168,150.702706,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2757002,-33.554935,150.696969,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2757003,-33.550912,150.685108,Y,,,Y,,Y,Y,,,,Y,,,,,,
2024,Optus,2758001,-33.497754,150.522042,Y,Y,,Y,,Y,Y,Y,Y,,Y,,,,,,
2024,Optus,2758003,-33.546,150.616999,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,,,,,,
2024,Optus,2758015,-33.50241,150.80812,Y,Y,,Y,,Y,,,,,,,,,,,
2024,Optus,2758018,-33.52331,150.69963,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,,,,,,
2024,Optus,2758023,-33.547325,150.675189,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2759001,-33.81156608,150.7949714,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2759003,-33.7926,150.78933,Y,Y,,Y,,Y,,Y,,,,,,,,,
2024,Optus,2759004,-33.79940205,150.779861,Y,Y,,Y,,Y,Y,Y,,,,,,,,,
2024,Optus,2759007,-33.783774,150.771194,,Y,,,,Y,Y,,,,,,,,,,
2024,Optus,2759011,-33.81878,150.78082,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2759012,-33.800513,150.811299,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2760001,-33.741365,150.771572,Y,Y,,Y,,Y,Y,,,,,,,,,,
2024,Optus,2760002,-33.74956215,150.7760737,,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2760005,-33.763015,150.788926,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2760007,-33.77006734,150.7756518,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2760009,-33.78586952,150.7884712,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2760010,-33.76122,150.77475,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2760011,-33.79033,150.80651,Y,,,Y,,Y,Y,,,Y,Y,Y,Y,,,,
2024,Optus,2760013,-33.76597,150.79691,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,
2024,Optus,2760014,-33.778928,150.802575,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2760017,-33.732409,150.782224,Y,Y,,Y,,Y,Y,Y,Y,,Y,,Y,,,,
2024,Optus,2761001,-33.73195498,150.8479372,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2761002,-33.75252188,150.8551629,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2761004,-33.738,150.86426,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2761005,-33.74622,150.836767,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2761007,-33.757195,150.837358,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2761011,-33.74633,150.84947,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2762001,-33.698909,150.877439,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2763001,-33.73398,150.89251,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2763002,-33.73488476,150.9167516,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2763003,-33.7261397,150.8844919,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2763005,-33.73881631,150.8765709,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2765002,-33.581326,150.935102,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2765003,-33.5677351,150.8975537,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2765004,-33.66294,150.86164,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2765005,-33.62995506,150.8390957,Y,Y,,Y,,Y,Y,Y,,,Y,,Y,,,,
2024,Optus,2765006,-33.68556,150.79833,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
2024,Optus,2765008,-33.693465,150.840374,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,,,
2024,Optus,2765010,-33.682468,150.872934,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,
